post_id,timestamp,platform,text,author_type,post_type,state,district,location_mentioned,language,country,source_type,source_portal,source_url,source_event_id
IND_SOCIAL_04497,2026-04-01 18:43:00,WhatsApp,Heavy rain is causing waterlogging in Nashik. Residents need emergency assistance.,Volunteer,Situation Report,Maharashtra,Nashik,Nashik,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8579
IND_SOCIAL_04498,2026-01-19 15:51:00,Instagram,Lightning incident reported near Surat. Please avoid open areas.,Local Reporter,Distress Call,Gujarat,Surat,Surat,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3289
IND_SOCIAL_04499,2026-02-16 10:36:00,X,People in Kochi are reporting earthquake damage. Medical assistance may be required.,Local Reporter,Help Request,Kerala,Kochi,Kochi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6803
IND_SOCIAL_04500,2026-04-15 17:40:00,X,Forest fire reported near Kurnool. Fire and rescue teams are urgently needed.,Citizen,Safety Update,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4646
IND_SOCIAL_04501,2026-03-14 15:07:00,X,Tsunami warning situation reported near Mangaluru. Residents should move to safer areas.,Local Reporter,Missing Person,Karnataka,Mangaluru,Mangaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3229
IND_SOCIAL_04502,2026-03-14 02:28:00,Instagram,Tsunami-related emergency reported near Bhubaneswar. Evacuation assistance may be required.,Resident,Distress Call,Odisha,Bhubaneswar,Bhubaneswar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1930
IND_SOCIAL_04503,2026-06-28 11:15:00,X,Lightning incident reported near Vijayawada. Please avoid open areas.,Resident,Resource Request,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5868
IND_SOCIAL_04504,2026-01-29 14:29:00,Instagram,People in Kurnool are reporting earthquake damage. Medical assistance may be required.,Resident,Safety Update,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4977
IND_SOCIAL_04505,2026-05-13 11:32:00,Telegram,Coastal residents near Kolkata are requesting emergency support.,Volunteer,Missing Person,West Bengal,Kolkata,Kolkata,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5301
IND_SOCIAL_04506,2026-04-03 15:26:00,Telegram,Lightning incident reported near Puri. Please avoid open areas.,Volunteer,Safety Update,Odisha,Puri,Puri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2900
IND_SOCIAL_04507,2026-05-05 07:34:00,X,Residents near Hubballi are reporting a major landslide. Please send emergency teams.,Local Reporter,Resource Request,Karnataka,Hubballi,Hubballi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3354
IND_SOCIAL_04508,2026-06-14 13:55:00,Facebook,Residents near Guwahati are reporting a major landslide. Please send emergency teams.,Resident,Resource Request,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1387
IND_SOCIAL_04509,2026-01-19 23:13:00,WhatsApp,Debris is blocking the road in Mysuru. People are requesting immediate assistance.,Resident,Safety Update,Karnataka,Mysuru,Mysuru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8563
IND_SOCIAL_04510,2026-03-03 13:33:00,Instagram,Residents near Siliguri are requesting emergency assistance. Roads are under water.,Citizen,Situation Report,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7006
IND_SOCIAL_04511,2026-06-24 13:12:00,Telegram,Continuous heavy rainfall reported in Kochi. Roads are becoming difficult to use.,Local Reporter,Help Request,Kerala,Kochi,Kochi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3011
IND_SOCIAL_04512,2026-01-08 05:25:00,Facebook,Water has entered houses in Salem. Please send rescue teams and boats.,Resident,Missing Person,Tamil Nadu,Salem,Salem,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8812
IND_SOCIAL_04513,2026-03-22 20:40:00,Facebook,Lightning activity reported around Nizamabad. Residents are advised to stay indoors.,Community Group,Resource Request,Telangana,Nizamabad,Nizamabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7881
IND_SOCIAL_04514,2026-02-28 06:52:00,Facebook,Buildings have been affected by an earthquake in Jorhat. Rescue teams are needed.,Resident,Missing Person,Assam,Jorhat,Jorhat,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5341
IND_SOCIAL_04515,2026-04-06 00:02:00,Facebook,Coastal residents near Vijayawada are requesting emergency support.,Resident,Resource Request,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4538
IND_SOCIAL_04516,2026-01-03 12:04:00,X,Continuous heavy rainfall reported in Rajkot. Roads are becoming difficult to use.,Volunteer,Distress Call,Gujarat,Rajkot,Rajkot,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3260
IND_SOCIAL_04517,2026-02-05 14:19:00,WhatsApp,Coastal residents near Kolkata are requesting emergency support.,Resident,Distress Call,West Bengal,Kolkata,Kolkata,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5118
IND_SOCIAL_04518,2026-03-08 02:04:00,Instagram,Forest fire reported near Nashik. Fire and rescue teams are urgently needed.,Resident,Safety Update,Maharashtra,Nashik,Nashik,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6840
IND_SOCIAL_04519,2026-04-13 08:03:00,X,Strong cyclone conditions reported in Dibrugarh. People are requesting emergency shelter.,Volunteer,Help Request,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4187
IND_SOCIAL_04520,2026-06-30 05:15:00,Facebook,Tsunami-related emergency reported near Kollam. Evacuation assistance may be required.,Citizen,Resource Request,Kerala,Kollam,Kollam,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6920
IND_SOCIAL_04521,2026-01-20 12:43:00,Facebook,A landslide has affected roads near Thanjavur. Emergency rescue support is required.,Local Reporter,Safety Update,Tamil Nadu,Thanjavur,Thanjavur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3132
IND_SOCIAL_04522,2026-04-05 11:39:00,Instagram,Residents near Rajkot are reporting a major landslide. Please send emergency teams.,Citizen,Resource Request,Gujarat,Rajkot,Rajkot,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6568
IND_SOCIAL_04523,2026-01-06 05:05:00,Instagram,Tsunami-related emergency reported near Erode. Evacuation assistance may be required.,Community Group,Resource Request,Tamil Nadu,Erode,Erode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9609
IND_SOCIAL_04524,2026-01-28 18:36:00,X,Residents near Hubballi are requesting emergency assistance. Roads are under water.,Community Group,Distress Call,Karnataka,Hubballi,Hubballi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3831
IND_SOCIAL_04525,2026-03-05 12:48:00,Facebook,Cyclone impact reported around Thanjavur. Emergency teams are needed.,Citizen,Missing Person,Tamil Nadu,Thanjavur,Thanjavur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3948
IND_SOCIAL_04526,2026-02-13 00:53:00,Telegram,Lightning activity reported around Kurnool. Residents are advised to stay indoors.,Local Reporter,Distress Call,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4435
IND_SOCIAL_04527,2026-03-23 10:19:00,Instagram,Coastal residents near Kozhikode are requesting emergency support.,Citizen,Safety Update,Kerala,Kozhikode,Kozhikode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1484
IND_SOCIAL_04528,2026-05-25 22:38:00,X,Landslide reported near Vijayawada. Road access is blocked and people need help.,Community Group,Missing Person,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8109
IND_SOCIAL_04529,2026-06-24 03:20:00,WhatsApp,Heavy winds and rain affecting Tiruchirappalli. Please avoid travelling and stay indoors.,Volunteer,Distress Call,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5582
IND_SOCIAL_04530,2026-04-01 04:40:00,X,Residents near Thiruvananthapuram are requesting emergency assistance. Roads are under water.,Local Reporter,Missing Person,Kerala,Thiruvananthapuram,Thiruvananthapuram,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6727
IND_SOCIAL_04531,2026-04-18 07:42:00,Instagram,Lightning activity reported around Nashik. Residents are advised to stay indoors.,Community Group,Situation Report,Maharashtra,Nashik,Nashik,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6550
IND_SOCIAL_04532,2026-02-02 08:50:00,Instagram,Emergency support requested from Ahmedabad after earthquake tremors.,Citizen,Situation Report,Gujarat,Ahmedabad,Ahmedabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5064
IND_SOCIAL_04533,2026-04-02 15:58:00,WhatsApp,Buildings have been affected by an earthquake in Durgapur. Rescue teams are needed.,Resident,Safety Update,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8032
IND_SOCIAL_04534,2026-05-25 17:40:00,Instagram,Cyclone impact reported around Bhubaneswar. Emergency teams are needed.,Resident,Distress Call,Odisha,Bhubaneswar,Bhubaneswar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4702
IND_SOCIAL_04535,2026-01-20 15:19:00,X,Lightning activity reported around Nagpur. Residents are advised to stay indoors.,Volunteer,Safety Update,Maharashtra,Nagpur,Nagpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8978
IND_SOCIAL_04536,2026-01-20 17:49:00,Instagram,Residents near Siliguri are reporting a major landslide. Please send emergency teams.,Community Group,Help Request,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7975
IND_SOCIAL_04537,2026-04-13 22:34:00,X,Emergency support requested from Durgapur after earthquake tremors.,Local Reporter,Missing Person,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9368
IND_SOCIAL_04538,2026-06-24 16:24:00,WhatsApp,Lightning activity reported around Sambalpur. Residents are advised to stay indoors.,Volunteer,Missing Person,Odisha,Sambalpur,Sambalpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2409
IND_SOCIAL_04539,2026-06-23 04:56:00,WhatsApp,Wildfire situation reported around Tirunelveli. Emergency response is required.,Resident,Safety Update,Tamil Nadu,Tirunelveli,Tirunelveli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2501
IND_SOCIAL_04540,2026-02-09 18:27:00,Telegram,Residents near Nashik are reporting a major landslide. Please send emergency teams.,Local Reporter,Missing Person,Maharashtra,Nashik,Nashik,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8446
IND_SOCIAL_04541,2026-06-10 07:35:00,Facebook,Heavy winds and rain affecting Guwahati. Please avoid travelling and stay indoors.,Volunteer,Missing Person,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2794
IND_SOCIAL_04542,2026-06-29 03:11:00,Telegram,Severe lightning reported in Siliguri. Emergency assistance may be required.,Community Group,Help Request,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5044
IND_SOCIAL_04543,2026-03-30 03:57:00,WhatsApp,Strong tremors reported in Guwahati. Residents are requesting emergency assistance.,Citizen,Situation Report,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4291
IND_SOCIAL_04544,2026-05-24 11:41:00,Telegram,"Several families in Siliguri need food, water and shelter.",Local Reporter,Situation Report,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3923
IND_SOCIAL_04545,2026-03-27 19:48:00,X,Heavy rain is causing waterlogging in Asansol. Residents need emergency assistance.,Resident,Resource Request,West Bengal,Asansol,Asansol,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4413
IND_SOCIAL_04546,2026-02-03 22:29:00,Facebook,"Several families in Balasore need food, water and shelter.",Volunteer,Safety Update,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2185
IND_SOCIAL_04547,2026-05-01 10:24:00,X,Residents near Mysuru are requesting emergency assistance. Roads are under water.,Community Group,Situation Report,Karnataka,Mysuru,Mysuru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9289
IND_SOCIAL_04548,2026-02-03 09:32:00,Instagram,Cyclone impact reported around Vadodara. Emergency teams are needed.,Resident,Help Request,Gujarat,Vadodara,Vadodara,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6577
IND_SOCIAL_04549,2026-06-09 16:57:00,X,Durgapur is severely flooded after continuous rainfall. People are trapped and need immediate rescue.,Community Group,Missing Person,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6466
IND_SOCIAL_04550,2026-01-06 22:40:00,Telegram,Smoke and fire spreading near Dibrugarh. Residents may need evacuation support.,Citizen,Resource Request,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4312
IND_SOCIAL_04551,2026-01-24 02:10:00,WhatsApp,A landslide has affected roads near Hyderabad. Emergency rescue support is required.,Volunteer,Resource Request,Telangana,Hyderabad,Hyderabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9447
IND_SOCIAL_04552,2026-05-29 22:45:00,Telegram,Emergency support requested from Balasore after earthquake tremors.,Community Group,Safety Update,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1452
IND_SOCIAL_04553,2026-06-21 04:59:00,X,Wildfire situation reported around Guwahati. Emergency response is required.,Citizen,Safety Update,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7182
IND_SOCIAL_04554,2026-05-24 01:03:00,Facebook,Landslide reported near Kozhikode. Road access is blocked and people need help.,Local Reporter,Distress Call,Kerala,Kozhikode,Kozhikode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5551
IND_SOCIAL_04555,2026-04-13 05:53:00,Instagram,Coastal residents near Ahmedabad are requesting emergency support.,Volunteer,Help Request,Gujarat,Ahmedabad,Ahmedabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8170
IND_SOCIAL_04556,2026-03-21 19:48:00,Facebook,Fire is spreading near forest areas around Thrissur. Please send fire and rescue teams.,Community Group,Resource Request,Kerala,Thrissur,Thrissur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4054
